# time x y z qx qy qz qw
1.413394909310760498e+09 1.775740000000000096e-01 -5.070559999999999512e-01 2.039144999999999985e+00 6.259789999999999521e-01 -5.463900000000000423e-01 4.358819999999999917e-01 3.459200000000000053e-01
1.413394909315760612e+09 1.760869999999999935e-01 -5.058259999999999978e-01 2.040650999999999993e+00 6.264530000000000376e-01 -5.482339999999999991e-01 4.337849999999999762e-01 3.447919999999999874e-01
1.413394909320760489e+09 1.746010000000000062e-01 -5.045990000000000197e-01 2.042116000000000042e+00 6.268510000000000471e-01 -5.501200000000000534e-01 4.317779999999999951e-01 3.435949999999999838e-01
1.413394909325760603e+09 1.731199999999999961e-01 -5.033779999999999921e-01 2.043543999999999805e+00 6.272400000000000198e-01 -5.520410000000000039e-01 4.297929999999999806e-01 3.423030000000000239e-01
1.413394909330760479e+09 1.716360000000000108e-01 -5.021670000000000300e-01 2.044958999999999971e+00 6.275929999999999565e-01 -5.539739999999999664e-01 4.278600000000000181e-01 3.409659999999999913e-01
1.413394909335760593e+09 1.701419999999999877e-01 -5.009590000000000432e-01 2.046367000000000047e+00 6.278759999999999897e-01 -5.558840000000000447e-01 4.259870000000000045e-01 3.396930000000000227e-01
1.413394909340760469e+09 1.684980000000000089e-01 -4.998819999999999930e-01 2.047795999999999950e+00 6.276370000000000005e-01 -5.579229999999999468e-01 4.245169999999999777e-01 3.385009999999999963e-01
1.413394909345760584e+09 1.669420000000000071e-01 -4.987059999999999826e-01 2.049180999999999919e+00 6.277139999999999942e-01 -5.598450000000000371e-01 4.227870000000000239e-01 3.373599999999999932e-01
1.413394909350760460e+09 1.653789999999999982e-01 -4.975559999999999983e-01 2.050570000000000004e+00 6.276810000000000445e-01 -5.617259999999999476e-01 4.211759999999999948e-01 3.363169999999999771e-01
1.413394909355760574e+09 1.638139999999999874e-01 -4.964379999999999904e-01 2.051951999999999998e+00 6.275640000000000107e-01 -5.635630000000000361e-01 4.196860000000000035e-01 3.353349999999999942e-01
1.413394909360760689e+09 1.622510000000000063e-01 -4.953600000000000225e-01 2.053328000000000042e+00 6.274340000000000472e-01 -5.653679999999999817e-01 4.182330000000000214e-01 3.343630000000000213e-01
1.413394909365760565e+09 1.606839999999999935e-01 -4.943339999999999956e-01 2.054713000000000012e+00 6.272459999999999702e-01 -5.671009999999999662e-01 4.168769999999999976e-01 3.334829999999999739e-01
1.413394909370760441e+09 1.591029999999999944e-01 -4.933489999999999820e-01 2.056109000000000187e+00 6.270050000000000345e-01 -5.688220000000000498e-01 4.155429999999999957e-01 3.326749999999999985e-01
1.413394909375760555e+09 1.574969999999999981e-01 -4.923919999999999964e-01 2.057490000000000041e+00 6.267099999999999893e-01 -5.705059999999999576e-01 4.142239999999999811e-01 3.320000000000000173e-01
1.413394909380760431e+09 1.558789999999999898e-01 -4.914689999999999892e-01 2.058844999999999814e+00 6.263459999999999583e-01 -5.721709999999999852e-01 4.129209999999999825e-01 3.314520000000000244e-01
1.413394909385760546e+09 1.542630000000000112e-01 -4.905889999999999973e-01 2.060185999999999851e+00 6.259759999999999769e-01 -5.738809999999999745e-01 4.115969999999999906e-01 3.308479999999999754e-01
1.413394909390760422e+09 1.527159999999999906e-01 -4.899459999999999926e-01 2.061387999999999998e+00 6.254849999999999577e-01 -5.752869999999999928e-01 4.105730000000000213e-01 3.305219999999999825e-01
1.413394909395760536e+09 1.511170000000000013e-01 -4.891550000000000065e-01 2.062704999999999789e+00 6.250850000000000017e-01 -5.768149999999999666e-01 4.094590000000000174e-01 3.300040000000000195e-01
1.413394909400760412e+09 1.495110000000000050e-01 -4.884009999999999740e-01 2.064017999999999908e+00 6.246909999999999963e-01 -5.782749999999999835e-01 4.083370000000000055e-01 3.295890000000000208e-01
1.413394909405760527e+09 1.478810000000000124e-01 -4.876889999999999836e-01 2.065338000000000118e+00 6.242140000000000466e-01 -5.796810000000000018e-01 4.072770000000000001e-01 3.293420000000000236e-01
1.413394909410760403e+09 1.462199999999999889e-01 -4.870209999999999817e-01 2.066666000000000114e+00 6.236150000000000304e-01 -5.810739999999999794e-01 4.062749999999999972e-01 3.292629999999999724e-01
1.413394909415760756e+09 1.445379999999999998e-01 -4.863790000000000058e-01 2.067997999999999781e+00 6.229440000000000532e-01 -5.824869999999999770e-01 4.052790000000000004e-01 3.292669999999999764e-01
1.413394909420760393e+09 1.428530000000000078e-01 -4.857580000000000231e-01 2.069313999999999876e+00 6.222130000000000161e-01 -5.838560000000000416e-01 4.043930000000000025e-01 3.293200000000000016e-01
1.413394909425760508e+09 1.411739999999999939e-01 -4.851759999999999962e-01 2.070606000000000169e+00 6.214460000000000539e-01 -5.852260000000000240e-01 4.036120000000000263e-01 3.293010000000000104e-01
1.413394909430760384e+09 1.394990000000000119e-01 -4.846509999999999985e-01 2.071902999999999828e+00 6.206390000000000517e-01 -5.865169999999999551e-01 4.029530000000000056e-01 3.293369999999999909e-01
1.413394909435760498e+09 1.378159999999999941e-01 -4.841770000000000240e-01 2.073224999999999874e+00 6.197589999999999488e-01 -5.877120000000000122e-01 4.024389999999999912e-01 3.294960000000000111e-01
1.413394909440760612e+09 1.359660000000000035e-01 -4.838129999999999931e-01 2.074424000000000046e+00 6.185019999999999962e-01 -5.886989999999999723e-01 4.024050000000000127e-01 3.300899999999999945e-01
1.413394909445760489e+09 1.342160000000000020e-01 -4.833919999999999884e-01 2.075701000000000018e+00 6.174359999999999848e-01 -5.898259999999999614e-01 4.021049999999999902e-01 3.304440000000000155e-01
1.413394909450760603e+09 1.324539999999999884e-01 -4.830189999999999761e-01 2.076976999999999851e+00 6.162760000000000460e-01 -5.909299999999999553e-01 4.018999999999999795e-01 3.308889999999999887e-01
1.413394909455760479e+09 1.306829999999999936e-01 -4.827029999999999932e-01 2.078269999999999840e+00 6.150499999999999856e-01 -5.919910000000000450e-01 4.017800000000000260e-01 3.314239999999999964e-01
1.413394909460760593e+09 1.289009999999999878e-01 -4.824309999999999987e-01 2.079572000000000198e+00 6.137690000000000090e-01 -5.930140000000000411e-01 4.017560000000000020e-01 3.320029999999999926e-01
1.413394909465760469e+09 1.271100000000000008e-01 -4.822000000000000175e-01 2.080871000000000137e+00 6.124239999999999684e-01 -5.939959999999999685e-01 4.018340000000000245e-01 3.326399999999999912e-01
1.413394909470760822e+09 1.253110000000000057e-01 -4.820079999999999920e-01 2.082158999999999871e+00 6.110659999999999981e-01 -5.949309999999999876e-01 4.019409999999999927e-01 3.333430000000000004e-01
1.413394909475760460e+09 1.234989999999999977e-01 -4.818560000000000065e-01 2.083439999999999959e+00 6.097500000000000142e-01 -5.958790000000000475e-01 4.019699999999999940e-01 3.340299999999999936e-01
1.413394909480760574e+09 1.216649999999999954e-01 -4.817339999999999955e-01 2.084708000000000006e+00 6.083800000000000319e-01 -5.967780000000000307e-01 4.020429999999999837e-01 3.348369999999999957e-01
1.413394909485760450e+09 1.198110000000000008e-01 -4.816409999999999858e-01 2.085951000000000111e+00 6.070020000000000415e-01 -5.976550000000000473e-01 4.020989999999999842e-01 3.357100000000000084e-01
1.413394909490760565e+09 1.179830000000000045e-01 -4.818290000000000073e-01 2.087264999999999926e+00 6.054789999999999894e-01 -5.982129999999999947e-01 4.023649999999999727e-01 3.371069999999999900e-01
1.413394909495760441e+09 1.161179999999999990e-01 -4.818729999999999958e-01 2.088483000000000089e+00 6.040389999999999926e-01 -5.989200000000000079e-01 4.025730000000000142e-01 3.381899999999999906e-01
1.413394909500760555e+09 1.142460000000000003e-01 -4.819590000000000263e-01 2.089713000000000154e+00 6.025220000000000020e-01 -5.996160000000000379e-01 4.029360000000000164e-01 3.392339999999999800e-01
1.413394909505760431e+09 1.123640000000000055e-01 -4.820740000000000025e-01 2.090946000000000193e+00 6.009189999999999809e-01 -6.002610000000000445e-01 4.034389999999999921e-01 3.403419999999999779e-01
1.413394909510760546e+09 1.104630000000000056e-01 -4.822179999999999800e-01 2.092178000000000093e+00 5.991710000000000091e-01 -6.009020000000000472e-01 4.040989999999999860e-01 3.415170000000000150e-01
1.413394909515760422e+09 1.085369999999999946e-01 -4.823859999999999815e-01 2.093408000000000158e+00 5.973199999999999621e-01 -6.015800000000000036e-01 4.048320000000000252e-01 3.427040000000000086e-01
1.413394909520760536e+09 1.065890000000000032e-01 -4.825740000000000030e-01 2.094628999999999852e+00 5.954599999999999893e-01 -6.022260000000000391e-01 4.055560000000000276e-01 3.439570000000000127e-01
1.413394909525760412e+09 1.046269999999999978e-01 -4.827879999999999949e-01 2.095835000000000115e+00 5.935880000000000045e-01 -6.028189999999999937e-01 4.063280000000000225e-01 3.452489999999999726e-01
1.413394909530760527e+09 1.026579999999999993e-01 -4.830380000000000229e-01 2.097043999999999908e+00 5.917829999999999480e-01 -6.033650000000000402e-01 4.070829999999999727e-01 3.465110000000000134e-01
1.413394909535760403e+09 1.006790000000000046e-01 -4.833169999999999966e-01 2.098257999999999956e+00 5.900499999999999634e-01 -6.038249999999999451e-01 4.078260000000000218e-01 3.477959999999999940e-01
1.413394909540760517e+09 9.859700000000000408e-02 -4.834760000000000169e-01 2.099436999999999998e+00 5.882920000000000371e-01 -6.043659999999999588e-01 4.087189999999999990e-01 3.487190000000000012e-01
1.413394909545760393e+09 9.658100000000000018e-02 -4.837719999999999798e-01 2.100613000000000063e+00 5.865629999999999455e-01 -6.048940000000000428e-01 4.094709999999999739e-01 3.498390000000000111e-01
1.413394909550760508e+09 9.455800000000000316e-02 -4.841050000000000075e-01 2.101796999999999915e+00 5.847679999999999545e-01 -6.053739999999999677e-01 4.103289999999999993e-01 3.510150000000000214e-01
1.413394909555760384e+09 9.252000000000000501e-02 -4.844840000000000257e-01 2.103007999999999988e+00 5.829339999999999522e-01 -6.058499999999999996e-01 4.112450000000000272e-01 3.521779999999999911e-01
1.413394909560760498e+09 9.046200000000000074e-02 -4.849060000000000037e-01 2.104255000000000209e+00 5.810760000000000369e-01 -6.062110000000000554e-01 4.122179999999999733e-01 3.534970000000000057e-01
1.413394909565760612e+09 8.838100000000000123e-02 -4.853620000000000156e-01 2.105532000000000181e+00 5.792279999999999651e-01 -6.064950000000000063e-01 4.131980000000000097e-01 3.549030000000000240e-01
1.413394909570760489e+09 8.627700000000000646e-02 -4.858339999999999881e-01 2.106828999999999841e+00 5.773599999999999843e-01 -6.067249999999999588e-01 4.142069999999999919e-01 3.563839999999999786e-01
1.413394909575760603e+09 8.415300000000000558e-02 -4.863190000000000013e-01 2.108134000000000174e+00 5.754489999999999883e-01 -6.069210000000000438e-01 4.152680000000000260e-01 3.579160000000000119e-01
1.413394909580760479e+09 8.201500000000000457e-02 -4.868330000000000157e-01 2.109437999999999924e+00 5.735160000000000258e-01 -6.071210000000000218e-01 4.163519999999999999e-01 3.594240000000000212e-01
1.413394909585760593e+09 7.986600000000000643e-02 -4.873770000000000047e-01 2.110742999999999814e+00 5.715940000000000465e-01 -6.073650000000000437e-01 4.174160000000000093e-01 3.608480000000000021e-01
1.413394909590760469e+09 7.767200000000000493e-02 -4.881030000000000091e-01 2.112162000000000095e+00 5.695740000000000247e-01 -6.074300000000000255e-01 4.186969999999999859e-01 3.623660000000000214e-01
1.413394909595760584e+09 7.550199999999999967e-02 -4.886639999999999873e-01 2.113450999999999969e+00 5.676700000000000079e-01 -6.076230000000000242e-01 4.198339999999999850e-01 3.637230000000000185e-01
1.413394909600760460e+09 7.332099999999999729e-02 -4.892349999999999755e-01 2.114730999999999916e+00 5.658159999999999856e-01 -6.078289999999999527e-01 4.209450000000000136e-01 3.649899999999999811e-01
1.413394909605760574e+09 7.112200000000000466e-02 -4.898299999999999876e-01 2.116014999999999979e+00 5.639699999999999713e-01 -6.079820000000000224e-01 4.220800000000000107e-01 3.662869999999999737e-01
1.413394909610760450e+09 6.889699999999999991e-02 -4.904370000000000118e-01 2.117322000000000148e+00 5.621080000000000521e-01 -6.081550000000000011e-01 4.232099999999999751e-01 3.675640000000000018e-01
1.413394909615760565e+09 6.664499999999999591e-02 -4.910439999999999805e-01 2.118631000000000153e+00 5.602219999999999978e-01 -6.083229999999999471e-01 4.243390000000000217e-01 3.688710000000000044e-01
1.413394909620760202e+09 6.436999999999999666e-02 -4.916550000000000087e-01 2.119924000000000142e+00 5.583339999999999970e-01 -6.084530000000000216e-01 4.254620000000000068e-01 3.702309999999999768e-01
1.413394909625760555e+09 6.207800000000000124e-02 -4.922900000000000054e-01 2.121215999999999990e+00 5.565069999999999739e-01 -6.085270000000000401e-01 4.265410000000000035e-01 3.716260000000000119e-01
1.413394909630760431e+09 5.977199999999999874e-02 -4.929589999999999805e-01 2.122529999999999806e+00 5.547710000000000141e-01 -6.085460000000000313e-01 4.275800000000000156e-01 3.730020000000000002e-01
1.413394909635760546e+09 5.745000000000000107e-02 -4.936470000000000025e-01 2.123882000000000048e+00 5.530829999999999913e-01 -6.085110000000000241e-01 4.286229999999999762e-01 3.743730000000000113e-01
1.413394909640760422e+09 5.499699999999999728e-02 -4.945399999999999796e-01 2.125265000000000182e+00 5.515729999999999800e-01 -6.083089999999999886e-01 4.295720000000000094e-01 3.757619999999999849e-01
1.413394909645760536e+09 5.260700000000000098e-02 -4.952469999999999928e-01 2.126605000000000079e+00 5.499110000000000387e-01 -6.082359999999999989e-01 4.305990000000000095e-01 3.771470000000000100e-01
1.413394909650760412e+09 5.018600000000000144e-02 -4.959609999999999852e-01 2.127947999999999951e+00 5.481780000000000541e-01 -6.081330000000000346e-01 4.316670000000000229e-01 3.786200000000000121e-01
1.413394909655760527e+09 4.773100000000000259e-02 -4.966840000000000144e-01 2.129329999999999945e+00 5.464830000000000521e-01 -6.080330000000000457e-01 4.326450000000000018e-01 3.801189999999999847e-01
1.413394909660760403e+09 4.524899999999999756e-02 -4.974069999999999880e-01 2.130745000000000111e+00 5.448220000000000285e-01 -6.078620000000000134e-01 4.335959999999999814e-01 3.816970000000000085e-01
1.413394909665760517e+09 4.274499999999999827e-02 -4.981240000000000112e-01 2.132162000000000113e+00 5.432019999999999627e-01 -6.076129999999999587e-01 4.345289999999999986e-01 3.833469999999999933e-01
1.413394909670760393e+09 4.022200000000000081e-02 -4.988369999999999749e-01 2.133573000000000164e+00 5.416469999999999896e-01 -6.072830000000000172e-01 4.354109999999999925e-01 3.850740000000000274e-01
1.413394909675760269e+09 3.767399999999999916e-02 -4.995589999999999753e-01 2.134996999999999812e+00 5.401319999999999455e-01 -6.069149999999999823e-01 4.362639999999999851e-01 3.868199999999999972e-01
1.413394909680760384e+09 3.509500000000000119e-02 -5.002879999999999550e-01 2.136452999999999935e+00 5.386199999999999877e-01 -6.065059999999999896e-01 4.371059999999999945e-01 3.886240000000000250e-01
1.413394909685760498e+09 3.248399999999999899e-02 -5.010130000000000416e-01 2.137932999999999861e+00 5.370920000000000138e-01 -6.060879999999999601e-01 4.379310000000000147e-01 3.904670000000000085e-01
1.413394909690760612e+09 2.981100000000000069e-02 -5.018369999999999775e-01 2.139470999999999901e+00 5.355969999999999898e-01 -6.055620000000000447e-01 4.386090000000000266e-01 3.924989999999999868e-01
1.413394909695760489e+09 2.715800000000000158e-02 -5.025500000000000522e-01 2.140896999999999828e+00 5.340930000000000399e-01 -6.051309999999999745e-01 4.394029999999999880e-01 3.943269999999999831e-01
1.413394909700760603e+09 2.449300000000000088e-02 -5.032550000000000079e-01 2.142333999999999961e+00 5.326800000000000423e-01 -6.046989999999999865e-01 4.401439999999999797e-01 3.960799999999999876e-01
1.413394909705760479e+09 2.181900000000000159e-02 -5.039489999999999803e-01 2.143785999999999969e+00 5.313259999999999650e-01 -6.041900000000000048e-01 4.409150000000000014e-01 3.978209999999999802e-01
1.413394909710760593e+09 1.913199999999999970e-02 -5.046310000000000517e-01 2.145239999999999814e+00 5.300369999999999804e-01 -6.036169999999999591e-01 4.416939999999999755e-01 3.995500000000000163e-01
1.413394909715760469e+09 1.642300000000000010e-02 -5.053100000000000369e-01 2.146707000000000143e+00 5.287589999999999790e-01 -6.029600000000000515e-01 4.424830000000000152e-01 4.013639999999999985e-01
1.413394909720760584e+09 1.367900000000000019e-02 -5.059860000000000468e-01 2.148225000000000051e+00 5.274349999999999872e-01 -6.022539999999999560e-01 4.432869999999999866e-01 4.032839999999999758e-01
1.413394909725760460e+09 1.089399999999999917e-02 -5.066439999999999833e-01 2.149798000000000098e+00 5.260029999999999983e-01 -6.014650000000000274e-01 4.441499999999999893e-01 4.053860000000000241e-01
1.413394909730760336e+09 8.075000000000000580e-03 -5.072849999999999859e-01 2.151397999999999922e+00 5.245009999999999950e-01 -6.006230000000000180e-01 4.450379999999999892e-01 4.076110000000000011e-01
1.413394909735760450e+09 5.237999999999999601e-03 -5.079129999999999479e-01 2.153011999999999926e+00 5.229930000000000412e-01 -5.997350000000000181e-01 4.459199999999999831e-01 4.098970000000000113e-01
1.413394909740760565e+09 2.348999999999999960e-03 -5.085790000000000033e-01 2.154964999999999797e+00 5.215319999999999956e-01 -5.985279999999999490e-01 4.469049999999999967e-01 4.123669999999999836e-01
1.413394909745760441e+09 -5.010000000000000347e-04 -5.091630000000000322e-01 2.156654000000000071e+00 5.201280000000000348e-01 -5.975129999999999608e-01 4.478059999999999818e-01 4.146409999999999818e-01
1.413394909750760555e+09 -3.356000000000000042e-03 -5.097310000000000452e-01 2.158345999999999876e+00 5.188019999999999854e-01 -5.964120000000000532e-01 4.486910000000000065e-01 4.169340000000000268e-01
1.413394909755760431e+09 -6.219999999999999835e-03 -5.102870000000000461e-01 2.160038000000000125e+00 5.175889999999999658e-01 -5.952990000000000226e-01 4.494940000000000047e-01 4.191739999999999911e-01
1.413394909760760546e+09 -9.100999999999999715e-03 -5.108209999999999695e-01 2.161735999999999880e+00 5.164680000000000382e-01 -5.941349999999999687e-01 4.501979999999999871e-01 4.214550000000000241e-01
1.413394909765760422e+09 -1.200700000000000031e-02 -5.113229999999999720e-01 2.163447000000000120e+00 5.154050000000000020e-01 -5.929330000000000434e-01 4.507959999999999745e-01 4.238129999999999953e-01
1.413394909770760536e+09 -1.494099999999999942e-02 -5.117920000000000247e-01 2.165176000000000212e+00 5.143729999999999691e-01 -5.917310000000000070e-01 4.512769999999999837e-01 4.262389999999999790e-01
1.413394909775760412e+09 -1.789900000000000171e-02 -5.122339999999999671e-01 2.166907999999999834e+00 5.133710000000000218e-01 -5.905070000000000041e-01 4.516470000000000207e-01 4.287549999999999972e-01
1.413394909780760527e+09 -2.086999999999999966e-02 -5.126509999999999678e-01 2.168632999999999811e+00 5.123799999999999466e-01 -5.892699999999999605e-01 4.520029999999999881e-01 4.312690000000000135e-01
1.413394909785760403e+09 -2.384100000000000108e-02 -5.130369999999999653e-01 2.170361999999999902e+00 5.113969999999999905e-01 -5.880189999999999584e-01 4.524299999999999988e-01 4.336990000000000012e-01
1.413394909790760517e+09 -2.689499999999999877e-02 -5.135030000000000427e-01 2.171841000000000133e+00 5.105009999999999826e-01 -5.866630000000000456e-01 4.529859999999999998e-01 4.359149999999999969e-01
1.413394909795760393e+09 -2.986300000000000066e-02 -5.138239999999999474e-01 2.173557999999999879e+00 5.094429999999999792e-01 -5.854049999999999532e-01 4.536850000000000049e-01 4.381209999999999827e-01
1.413394909800760508e+09 -3.284399999999999820e-02 -5.141099999999999559e-01 2.175282999999999856e+00 5.083280000000000021e-01 -5.841579999999999551e-01 4.544420000000000126e-01 4.402989999999999959e-01
1.413394909805760145e+09 -3.584799999999999792e-02 -5.143640000000000434e-01 2.177030999999999938e+00 5.071670000000000345e-01 -5.829459999999999642e-01 4.551950000000000163e-01 4.424710000000000032e-01
1.413394909810760498e+09 -3.887299999999999783e-02 -5.145800000000000374e-01 2.178808000000000078e+00 5.059669999999999446e-01 -5.817280000000000229e-01 4.559250000000000247e-01 4.447010000000000129e-01
1.413394909815760612e+09 -4.190900000000000181e-02 -5.147570000000000201e-01 2.180598999999999954e+00 5.047779999999999490e-01 -5.804599999999999760e-01 4.566430000000000211e-01 4.469759999999999844e-01
1.413394909820760489e+09 -4.494700000000000084e-02 -5.148989999999999956e-01 2.182401000000000035e+00 5.036690000000000333e-01 -5.791150000000000464e-01 4.573340000000000183e-01 4.492689999999999739e-01
1.413394909825760603e+09 -4.797799999999999981e-02 -5.150019999999999598e-01 2.184213999999999878e+00 5.026100000000000012e-01 -5.776850000000000041e-01 4.580409999999999759e-01 4.515799999999999814e-01
1.413394909830760479e+09 -5.100400000000000073e-02 -5.150609999999999911e-01 2.186036999999999786e+00 5.016310000000000491e-01 -5.761979999999999880e-01 4.587249999999999939e-01 4.538769999999999749e-01
1.413394909835760593e+09 -5.403000000000000164e-02 -5.150719999999999743e-01 2.187858999999999998e+00 5.006909999999999972e-01 -5.746660000000000101e-01 4.593860000000000166e-01 4.561930000000000152e-01
1.413394909840760469e+09 -5.718199999999999672e-02 -5.151120000000000143e-01 2.189586999999999950e+00 4.998989999999999823e-01 -5.731800000000000228e-01 4.597539999999999960e-01 4.584710000000000174e-01
1.413394909845760584e+09 -6.026700000000000113e-02 -5.150799999999999823e-01 2.191355999999999860e+00 4.989620000000000166e-01 -5.717510000000000092e-01 4.602959999999999829e-01 4.607350000000000056e-01
1.413394909850760460e+09 -6.337600000000000178e-02 -5.150150000000000006e-01 2.193121999999999794e+00 4.979790000000000050e-01 -5.704919999999999991e-01 4.607820000000000249e-01 4.628760000000000097e-01
1.413394909855760574e+09 -6.650300000000000655e-02 -5.149139999999999828e-01 2.194882000000000222e+00 4.969759999999999733e-01 -5.693040000000000322e-01 4.612220000000000208e-01 4.649820000000000064e-01
1.413394909860760689e+09 -6.962400000000000533e-02 -5.147709999999999786e-01 2.196645999999999876e+00 4.959620000000000140e-01 -5.681370000000000031e-01 4.617350000000000065e-01 4.669860000000000122e-01
1.413394909865760565e+09 -7.272000000000000686e-02 -5.145739999999999759e-01 2.198417000000000066e+00 4.949999999999999956e-01 -5.670020000000000060e-01 4.623360000000000247e-01 4.687939999999999885e-01
1.413394909870760441e+09 -7.579199999999999826e-02 -5.143299999999999539e-01 2.200181999999999860e+00 4.941240000000000077e-01 -5.658039999999999736e-01 4.630429999999999824e-01 4.704709999999999726e-01
1.413394909875760555e+09 -7.885699999999999654e-02 -5.140419999999999989e-01 2.201935000000000198e+00 4.933219999999999827e-01 -5.645930000000000115e-01 4.637820000000000276e-01 4.720420000000000171e-01
1.413394909880760431e+09 -8.193899999999999795e-02 -5.137000000000000455e-01 2.203669999999999796e+00 4.925570000000000226e-01 -5.634439999999999449e-01 4.644159999999999955e-01 4.735929999999999862e-01
1.413394909885760546e+09 -8.505600000000000660e-02 -5.133029999999999538e-01 2.205369999999999830e+00 4.918310000000000182e-01 -5.624449999999999728e-01 4.648269999999999902e-01 4.751340000000000008e-01
1.413394909890760422e+09 -8.815499999999999725e-02 -5.127669999999999728e-01 2.207035999999999998e+00 4.912980000000000125e-01 -5.620519999999999960e-01 4.646580000000000155e-01 4.762540000000000107e-01
1.413394909895760536e+09 -9.131899999999999740e-02 -5.122579999999999911e-01 2.208617999999999970e+00 4.907389999999999808e-01 -5.613430000000000364e-01 4.646359999999999935e-01 4.776889999999999747e-01
1.413394909900760412e+09 -9.446899999999999742e-02 -5.117080000000000517e-01 2.210153000000000034e+00 4.904000000000000026e-01 -5.607440000000000202e-01 4.644469999999999987e-01 4.789249999999999896e-01
1.413394909905760527e+09 -9.758999999999999619e-02 -5.111130000000000395e-01 2.211648999999999976e+00 4.902850000000000263e-01 -5.602099999999999858e-01 4.641930000000000223e-01 4.799149999999999805e-01
1.413394909910760403e+09 -1.006879999999999997e-01 -5.104570000000000496e-01 2.213118000000000141e+00 4.903669999999999973e-01 -5.596769999999999801e-01 4.638660000000000005e-01 4.807690000000000019e-01
1.413394909915760756e+09 -1.037909999999999944e-01 -5.097340000000000204e-01 2.214570999999999845e+00 4.905209999999999848e-01 -5.591699999999999449e-01 4.635029999999999983e-01 4.815530000000000088e-01
1.413394909920760393e+09 -1.069129999999999941e-01 -5.089449999999999807e-01 2.216028000000000109e+00 4.906079999999999885e-01 -5.586480000000000334e-01 4.631210000000000049e-01 4.824370000000000047e-01
1.413394909925760508e+09 -1.100580000000000030e-01 -5.080949999999999633e-01 2.217499000000000109e+00 4.905820000000000181e-01 -5.581679999999999975e-01 4.627120000000000122e-01 4.834120000000000084e-01
1.413394909930760384e+09 -1.132179999999999992e-01 -5.071949999999999514e-01 2.218982000000000010e+00 4.905200000000000116e-01 -5.577550000000000008e-01 4.622539999999999982e-01 4.843910000000000160e-01
1.413394909935760498e+09 -1.163750000000000062e-01 -5.062459999999999738e-01 2.220470999999999862e+00 4.904580000000000051e-01 -5.572770000000000223e-01 4.617990000000000150e-01 4.854379999999999806e-01
1.413394909940760612e+09 -1.194489999999999996e-01 -5.052999999999999714e-01 2.222074000000000105e+00 4.909049999999999803e-01 -5.569619999999999571e-01 4.610679999999999779e-01 4.860269999999999868e-01
1.413394909945760489e+09 -1.225669999999999954e-01 -5.042630000000000168e-01 2.223482999999999876e+00 4.911989999999999967e-01 -5.565940000000000332e-01 4.604050000000000087e-01 4.867810000000000192e-01
1.413394909950760603e+09 -1.256690000000000029e-01 -5.031879999999999686e-01 2.224832000000000143e+00 4.916909999999999892e-01 -5.563219999999999832e-01 4.596120000000000205e-01 4.873449999999999727e-01
1.413394909955760479e+09 -1.287649999999999906e-01 -5.020679999999999588e-01 2.226118000000000041e+00 4.923980000000000024e-01 -5.562359999999999527e-01 4.586040000000000116e-01 4.876800000000000024e-01
1.413394909960760593e+09 -1.318689999999999862e-01 -5.008989999999999831e-01 2.227336999999999900e+00 4.932250000000000245e-01 -5.563460000000000072e-01 4.573949999999999960e-01 4.878569999999999851e-01
1.413394909965760469e+09 -1.349889999999999979e-01 -4.996789999999999843e-01 2.228495999999999810e+00 4.941639999999999922e-01 -5.567250000000000254e-01 4.559409999999999852e-01 4.878399999999999959e-01
1.413394909970760822e+09 -1.381179999999999908e-01 -4.984100000000000197e-01 2.229604000000000141e+00 4.952170000000000183e-01 -5.572519999999999696e-01 4.542910000000000004e-01 4.877139999999999809e-01
1.413394909975760460e+09 -1.412370000000000014e-01 -4.970939999999999803e-01 2.230682999999999971e+00 4.963890000000000247e-01 -5.579070000000000418e-01 4.525339999999999918e-01 4.874109999999999832e-01
1.413394909980760574e+09 -1.443349999999999911e-01 -4.957230000000000247e-01 2.231749999999999901e+00 4.975959999999999828e-01 -5.585809999999999942e-01 4.508480000000000265e-01 4.869749999999999912e-01
1.413394909985760450e+09 -1.474100000000000132e-01 -4.942960000000000131e-01 2.232806000000000068e+00 4.988310000000000244e-01 -5.592289999999999761e-01 4.492380000000000262e-01 4.864609999999999768e-01
1.413394909990760565e+09 -1.505529999999999924e-01 -4.928859999999999908e-01 2.233905000000000030e+00 5.002839999999999510e-01 -5.603350000000000275e-01 4.474299999999999944e-01 4.853339999999999876e-01
1.413394909995760441e+09 -1.536389999999999978e-01 -4.913399999999999990e-01 2.235015999999999892e+00 5.013549999999999951e-01 -5.609859999999999847e-01 4.459500000000000131e-01 4.848430000000000240e-01
1.413394910000760555e+09 -1.567320000000000102e-01 -4.897349999999999759e-01 2.236146999999999885e+00 5.023189999999999600e-01 -5.615989999999999593e-01 4.444960000000000022e-01 4.844740000000000157e-01
1.413394910005760431e+09 -1.598229999999999928e-01 -4.880820000000000158e-01 2.237289999999999779e+00 5.033029999999999449e-01 -5.622139999999999915e-01 4.429790000000000116e-01 4.841320000000000068e-01
1.413394910010760546e+09 -1.628960000000000130e-01 -4.863879999999999870e-01 2.238430999999999838e+00 5.043619999999999770e-01 -5.627739999999999965e-01 4.414319999999999911e-01 4.837969999999999771e-01
1.413394910015760422e+09 -1.659440000000000082e-01 -4.846559999999999757e-01 2.239561999999999831e+00 5.055169999999999941e-01 -5.633310000000000262e-01 4.398900000000000032e-01 4.833520000000000039e-01
