# time x y z qx qy qz qw
1.403715275632143021e+09 8.793879999999999475e-01 2.141188000000000091e+00 9.470150000000000512e-01 -8.283239999999999492e-01 -5.826699999999999935e-02 -5.538199999999999790e-01 6.137999999999999706e-02
1.403715275637142897e+09 8.793769999999999643e-01 2.141195999999999877e+00 9.470169999999999977e-01 -8.283169999999999700e-01 -5.826200000000000129e-02 -5.538300000000000445e-01 6.139000000000000012e-02
1.403715275642143011e+09 8.793670000000000098e-01 2.141199999999999992e+00 9.470199999999999729e-01 -8.283089999999999620e-01 -5.825000000000000316e-02 -5.538440000000000030e-01 6.137999999999999706e-02
1.403715275647142887e+09 8.793539999999999690e-01 2.141202999999999967e+00 9.470229999999999482e-01 -8.282969999999999500e-01 -5.823199999999999904e-02 -5.538659999999999695e-01 6.136199999999999988e-02
1.403715275652143002e+09 8.793950000000000378e-01 2.141138999999999903e+00 9.470070000000000432e-01 -8.282869999999999955e-01 -5.822100000000000192e-02 -5.538840000000000430e-01 6.135299999999999782e-02
1.403715275657143116e+09 8.793929999999999803e-01 2.141134000000000093e+00 9.470009999999999817e-01 -8.282850000000000490e-01 -5.820399999999999879e-02 -5.538880000000000470e-01 6.135299999999999782e-02
1.403715275662142992e+09 8.793910000000000338e-01 2.141132999999999953e+00 9.469919999999999449e-01 -8.282890000000000530e-01 -5.820000000000000173e-02 -5.538809999999999567e-01 6.136699999999999794e-02
1.403715275667143106e+09 8.793870000000000298e-01 2.141140000000000043e+00 9.469819999999999904e-01 -8.283030000000000115e-01 -5.822100000000000192e-02 -5.538560000000000150e-01 6.138799999999999812e-02
1.403715275672143221e+09 8.793830000000000258e-01 2.141150000000000109e+00 9.469739999999999824e-01 -8.283129999999999660e-01 -5.825000000000000316e-02 -5.538340000000000485e-01 6.141100000000000031e-02
1.403715275677143097e+09 8.793779999999999930e-01 2.141159000000000034e+00 9.469699999999999784e-01 -8.283120000000000482e-01 -5.826599999999999835e-02 -5.538330000000000197e-01 6.143200000000000049e-02
1.403715275682142973e+09 8.793729999999999603e-01 2.141164999999999985e+00 9.469670000000000032e-01 -8.283070000000000155e-01 -5.826499999999999735e-02 -5.538399999999999990e-01 6.143799999999999956e-02
1.403715275687143087e+09 8.793670000000000098e-01 2.141167999999999960e+00 9.469670000000000032e-01 -8.283009999999999540e-01 -5.825400000000000023e-02 -5.538520000000000110e-01 6.142100000000000337e-02
1.403715275692142963e+09 8.793609999999999483e-01 2.141169999999999796e+00 9.469699999999999784e-01 -8.282899999999999707e-01 -5.823400000000000104e-02 -5.538720000000000310e-01 6.139900000000000219e-02
1.403715275697143078e+09 8.793539999999999690e-01 2.141173999999999911e+00 9.469699999999999784e-01 -8.282819999999999627e-01 -5.821400000000000186e-02 -5.538880000000000470e-01 6.138300000000000006e-02
1.403715275702142954e+09 8.793999999999999595e-01 2.141116999999999937e+00 9.469509999999999872e-01 -8.282840000000000202e-01 -5.821699999999999792e-02 -5.538859999999999895e-01 6.138199999999999906e-02
1.403715275707143068e+09 8.794030000000000458e-01 2.141119000000000216e+00 9.469429999999999792e-01 -8.282909999999999995e-01 -5.822399999999999798e-02 -5.538729999999999487e-01 6.139599999999999919e-02
1.403715275712142944e+09 8.794030000000000458e-01 2.141125999999999863e+00 9.469359999999999999e-01 -8.283000000000000362e-01 -5.824700000000000016e-02 -5.538530000000000397e-01 6.142399999999999943e-02
1.403715275717143059e+09 8.794020000000000170e-01 2.141134999999999788e+00 9.469300000000000495e-01 -8.283049999999999580e-01 -5.826499999999999735e-02 -5.538389999999999702e-01 6.146000000000000074e-02
1.403715275722142935e+09 8.793990000000000418e-01 2.141141999999999879e+00 9.469260000000000455e-01 -8.283030000000000115e-01 -5.826800000000000035e-02 -5.538399999999999990e-01 6.148399999999999699e-02
1.403715275727143049e+09 8.793940000000000090e-01 2.141144999999999854e+00 9.469229999999999592e-01 -8.283009999999999540e-01 -5.825700000000000323e-02 -5.538450000000000317e-01 6.148100000000000093e-02
1.403715275732142925e+09 8.793889999999999763e-01 2.141144000000000158e+00 9.469250000000000167e-01 -8.282950000000000035e-01 -5.823199999999999904e-02 -5.538579999999999615e-01 6.146299999999999680e-02
1.403715275737143040e+09 8.793840000000000545e-01 2.141143000000000018e+00 9.469279999999999919e-01 -8.282859999999999667e-01 -5.820299999999999779e-02 -5.538769999999999527e-01 6.143599999999999756e-02
1.403715275742142916e+09 8.793779999999999930e-01 2.141144000000000158e+00 9.469290000000000207e-01 -8.282880000000000242e-01 -5.818099999999999661e-02 -5.538800000000000390e-01 6.141499999999999737e-02
1.403715275747143030e+09 8.793699999999999850e-01 2.141150999999999804e+00 9.469269999999999632e-01 -8.282979999999999787e-01 -5.816999999999999948e-02 -5.538659999999999695e-01 6.141100000000000031e-02
1.403715275752142906e+09 8.794140000000000290e-01 2.141096999999999806e+00 9.469060000000000255e-01 -8.283070000000000155e-01 -5.818299999999999861e-02 -5.538480000000000070e-01 6.143300000000000149e-02
1.403715275757143021e+09 8.794140000000000290e-01 2.141100999999999921e+00 9.469009999999999927e-01 -8.283110000000000195e-01 -5.820399999999999879e-02 -5.538380000000000525e-01 6.145400000000000168e-02
1.403715275762142897e+09 8.794110000000000538e-01 2.141103999999999896e+00 9.468969999999999887e-01 -8.283089999999999620e-01 -5.822999999999999704e-02 -5.538359999999999950e-01 6.147699999999999693e-02
1.403715275767143011e+09 8.794070000000000498e-01 2.141105000000000036e+00 9.468940000000000135e-01 -8.283080000000000442e-01 -5.823799999999999810e-02 -5.538349999999999662e-01 6.149099999999999705e-02
1.403715275772142887e+09 8.794030000000000458e-01 2.141103000000000200e+00 9.468940000000000135e-01 -8.283040000000000402e-01 -5.822399999999999798e-02 -5.538419999999999455e-01 6.148599999999999899e-02
1.403715275777143002e+09 8.793999999999999595e-01 2.141096999999999806e+00 9.468959999999999599e-01 -8.282969999999999500e-01 -5.819699999999999873e-02 -5.538579999999999615e-01 6.146800000000000180e-02
1.403715275782143116e+09 8.793950000000000378e-01 2.141091999999999995e+00 9.468969999999999887e-01 -8.282960000000000322e-01 -5.816199999999999842e-02 -5.538659999999999695e-01 6.144899999999999668e-02
1.403715275787142992e+09 8.793889999999999763e-01 2.141090000000000160e+00 9.468969999999999887e-01 -8.283040000000000402e-01 -5.813499999999999918e-02 -5.538589999999999902e-01 6.142899999999999749e-02
1.403715275792143106e+09 8.793819999999999970e-01 2.141093999999999831e+00 9.468950000000000422e-01 -8.283139999999999947e-01 -5.812400000000000205e-02 -5.538459999999999495e-01 6.141699999999999937e-02
1.403715275797142982e+09 8.793750000000000178e-01 2.141103999999999896e+00 9.468950000000000422e-01 -8.283230000000000315e-01 -5.813100000000000211e-02 -5.538309999999999622e-01 6.142700000000000243e-02
1.403715275802142859e+09 8.794180000000000330e-01 2.141052000000000177e+00 9.468760000000000510e-01 -8.283270000000000355e-01 -5.816400000000000042e-02 -5.538189999999999502e-01 6.145300000000000068e-02
1.403715275807142973e+09 8.794170000000000043e-01 2.141052999999999873e+00 9.468739999999999934e-01 -8.283220000000000027e-01 -5.818700000000000261e-02 -5.538189999999999502e-01 6.148399999999999699e-02
1.403715275812143087e+09 8.794159999999999755e-01 2.141051000000000037e+00 9.468739999999999934e-01 -8.283160000000000522e-01 -5.818500000000000061e-02 -5.538260000000000405e-01 6.150800000000000017e-02
1.403715275817142963e+09 8.794149999999999467e-01 2.141043999999999947e+00 9.468769999999999687e-01 -8.283059999999999867e-01 -5.815499999999999836e-02 -5.538440000000000030e-01 6.150699999999999917e-02
1.403715275822143078e+09 8.794140000000000290e-01 2.141033999999999882e+00 9.468820000000000014e-01 -8.282920000000000282e-01 -5.812500000000000305e-02 -5.538710000000000022e-01 6.148100000000000093e-02
1.403715275827142954e+09 8.794119999999999715e-01 2.141026000000000096e+00 9.468870000000000342e-01 -8.282829999999999915e-01 -5.810400000000000287e-02 -5.538899999999999935e-01 6.145400000000000168e-02
1.403715275832143068e+09 8.794089999999999963e-01 2.141023000000000120e+00 9.468889999999999807e-01 -8.282789999999999875e-01 -5.809600000000000181e-02 -5.538980000000000015e-01 6.143900000000000056e-02
1.403715275837142944e+09 8.794039999999999635e-01 2.141024999999999956e+00 9.468900000000000095e-01 -8.282800000000000162e-01 -5.810499999999999693e-02 -5.538969999999999727e-01 6.144100000000000256e-02
1.403715275842143059e+09 8.793969999999999843e-01 2.141033999999999882e+00 9.468940000000000135e-01 -8.282760000000000122e-01 -5.812599999999999711e-02 -5.538969999999999727e-01 6.146399999999999780e-02
1.403715275847142935e+09 8.793870000000000298e-01 2.141048000000000062e+00 9.469030000000000502e-01 -8.282620000000000537e-01 -5.815399999999999736e-02 -5.539110000000000422e-01 6.149899999999999811e-02
1.403715275852143049e+09 8.794269999999999587e-01 2.140997000000000039e+00 9.468940000000000135e-01 -8.282380000000000297e-01 -5.818500000000000061e-02 -5.539399999999999880e-01 6.154199999999999948e-02
1.403715275857142925e+09 8.794250000000000123e-01 2.140992999999999924e+00 9.469030000000000502e-01 -8.282220000000000137e-01 -5.818000000000000255e-02 -5.539619999999999544e-01 6.155900000000000261e-02
1.403715275862143040e+09 8.794220000000000370e-01 2.140982999999999858e+00 9.469149999999999512e-01 -8.282059999999999977e-01 -5.815800000000000136e-02 -5.539899999999999824e-01 6.154400000000000148e-02
1.403715275867142916e+09 8.794189999999999507e-01 2.140972000000000097e+00 9.469260000000000455e-01 -8.281939999999999857e-01 -5.812400000000000205e-02 -5.540150000000000352e-01 6.151700000000000224e-02
1.403715275872143030e+09 8.794149999999999467e-01 2.140966000000000147e+00 9.469340000000000535e-01 -8.281939999999999857e-01 -5.809799999999999687e-02 -5.540199999999999569e-01 6.148699999999999999e-02
1.403715275877142668e+09 8.794089999999999963e-01 2.140967999999999982e+00 9.469400000000000039e-01 -8.281990000000000185e-01 -5.809000000000000274e-02 -5.540140000000000065e-01 6.148499999999999799e-02
1.403715275882143021e+09 8.794030000000000458e-01 2.140978000000000048e+00 9.469480000000000119e-01 -8.282009999999999650e-01 -5.810300000000000187e-02 -5.540079999999999449e-01 6.151100000000000317e-02
1.403715275887142897e+09 8.793950000000000378e-01 2.140991999999999784e+00 9.469610000000000527e-01 -8.281899999999999817e-01 -5.812300000000000105e-02 -5.540169999999999817e-01 6.155200000000000254e-02
1.403715275892143011e+09 8.793860000000000010e-01 2.141005999999999965e+00 9.469769999999999577e-01 -8.281730000000000480e-01 -5.813800000000000218e-02 -5.540359999999999729e-01 6.159099999999999991e-02
1.403715275897142887e+09 8.793760000000000465e-01 2.141014999999999890e+00 9.469940000000000024e-01 -8.281579999999999497e-01 -5.813700000000000118e-02 -5.540580000000000505e-01 6.159699999999999898e-02
1.403715275902143002e+09 8.794170000000000043e-01 2.140960000000000196e+00 9.469940000000000024e-01 -8.281429999999999625e-01 -5.813900000000000318e-02 -5.540819999999999634e-01 6.157499999999999779e-02
1.403715275907143116e+09 8.794159999999999755e-01 2.140950000000000131e+00 9.470079999999999609e-01 -8.281399999999999872e-01 -5.811899999999999705e-02 -5.540929999999999467e-01 6.154199999999999948e-02
1.403715275912142992e+09 8.794130000000000003e-01 2.140946000000000016e+00 9.470220000000000304e-01 -8.281410000000000160e-01 -5.810699999999999893e-02 -5.540950000000000042e-01 6.151999999999999830e-02
1.403715275917143106e+09 8.794070000000000498e-01 2.140951999999999966e+00 9.470389999999999642e-01 -8.281370000000000120e-01 -5.811899999999999705e-02 -5.541000000000000369e-01 6.151899999999999730e-02
1.403715275922142982e+09 8.793990000000000418e-01 2.140962000000000032e+00 9.470659999999999634e-01 -8.281089999999999840e-01 -5.814400000000000124e-02 -5.541350000000000442e-01 6.155100000000000154e-02
1.403715275927143097e+09 8.793889999999999763e-01 2.140969999999999818e+00 9.471060000000000034e-01 -8.280399999999999983e-01 -5.815900000000000236e-02 -5.542329999999999757e-01 6.158000000000000279e-02
1.403715275932142735e+09 8.793750000000000178e-01 2.140972999999999793e+00 9.471500000000000474e-01 -8.279590000000000005e-01 -5.816099999999999742e-02 -5.543559999999999599e-01 6.156400000000000067e-02
1.403715275937143087e+09 8.793579999999999730e-01 2.140973999999999933e+00 9.471880000000000299e-01 -8.279039999999999733e-01 -5.814600000000000324e-02 -5.544440000000000479e-01 6.152400000000000230e-02
1.403715275942142963e+09 8.793389999999999818e-01 2.140975000000000072e+00 9.472159999999999469e-01 -8.278750000000000275e-01 -5.812200000000000005e-02 -5.544940000000000424e-01 6.149500000000000105e-02
1.403715275947143078e+09 8.793180000000000440e-01 2.140981000000000023e+00 9.472390000000000532e-01 -8.278640000000000443e-01 -5.809399999999999981e-02 -5.545130000000000337e-01 6.149600000000000205e-02
1.403715275952142954e+09 8.793459999999999610e-01 2.140930000000000000e+00 9.472450000000000037e-01 -8.278450000000000530e-01 -5.808100000000000068e-02 -5.545379999999999754e-01 6.153399999999999842e-02
1.403715275957143068e+09 8.793330000000000313e-01 2.140927000000000024e+00 9.472629999999999661e-01 -8.278200000000000003e-01 -5.806999999999999662e-02 -5.545740000000000114e-01 6.155599999999999961e-02
1.403715275962142944e+09 8.793199999999999905e-01 2.140928000000000164e+00 9.472789999999999822e-01 -8.278069999999999595e-01 -5.808399999999999674e-02 -5.545909999999999451e-01 6.155900000000000261e-02
1.403715275967143059e+09 8.793109999999999538e-01 2.140932999999999975e+00 9.472890000000000477e-01 -8.278140000000000498e-01 -5.810699999999999893e-02 -5.545790000000000441e-01 6.156299999999999967e-02
1.403715275972142935e+09 8.793039999999999745e-01 2.140943000000000040e+00 9.473000000000000309e-01 -8.278269999999999795e-01 -5.812099999999999905e-02 -5.545550000000000201e-01 6.158899999999999791e-02
1.403715275977143049e+09 8.792980000000000240e-01 2.140953000000000106e+00 9.473139999999999894e-01 -8.278240000000000043e-01 -5.811899999999999705e-02 -5.545550000000000201e-01 6.162299999999999722e-02
1.403715275982142925e+09 8.792940000000000200e-01 2.140960999999999892e+00 9.473369999999999846e-01 -8.277980000000000338e-01 -5.810200000000000087e-02 -5.545949999999999491e-01 6.162800000000000222e-02
1.403715275987142801e+09 8.792900000000000160e-01 2.140967999999999982e+00 9.473629999999999551e-01 -8.277750000000000385e-01 -5.808599999999999874e-02 -5.546360000000000179e-01 6.160000000000000198e-02
1.403715275992142916e+09 8.792870000000000408e-01 2.140979000000000187e+00 9.473859999999999504e-01 -8.277710000000000345e-01 -5.807699999999999668e-02 -5.546429999999999971e-01 6.158099999999999685e-02
1.403715275997143030e+09 8.792839999999999545e-01 2.140995999999999899e+00 9.474059999999999704e-01 -8.277660000000000018e-01 -5.806399999999999756e-02 -5.546499999999999764e-01 6.160500000000000004e-02
1.403715276002142906e+09 8.793320000000000025e-01 2.140954999999999941e+00 9.474120000000000319e-01 -8.277560000000000473e-01 -5.804100000000000231e-02 -5.546600000000000419e-01 6.166800000000000059e-02
1.403715276007143021e+09 8.793379999999999530e-01 2.140950999999999826e+00 9.474329999999999696e-01 -8.277489999999999570e-01 -5.798500000000000182e-02 -5.546750000000000291e-01 6.168400000000000272e-02
1.403715276012142897e+09 8.793429999999999858e-01 2.140943000000000040e+00 9.474529999999999896e-01 -8.277609999999999690e-01 -5.793199999999999739e-02 -5.546689999999999676e-01 6.162900000000000322e-02
1.403715276017143011e+09 8.793459999999999610e-01 2.140938999999999925e+00 9.474679999999999769e-01 -8.277989999999999515e-01 -5.790499999999999814e-02 -5.546229999999999771e-01 6.155000000000000054e-02
1.403715276022142887e+09 8.793459999999999610e-01 2.140947999999999851e+00 9.474850000000000216e-01 -8.278200000000000003e-01 -5.791400000000000020e-02 -5.545949999999999491e-01 6.151899999999999730e-02
1.403715276027143002e+09 8.793459999999999610e-01 2.140970999999999957e+00 9.475080000000000169e-01 -8.278039999999999843e-01 -5.796899999999999969e-02 -5.546100000000000474e-01 6.155000000000000054e-02
1.403715276032143116e+09 8.793429999999999858e-01 2.141001999999999850e+00 9.475320000000000409e-01 -8.277790000000000425e-01 -5.806700000000000056e-02 -5.546330000000000426e-01 6.159099999999999991e-02
1.403715276037142992e+09 8.793400000000000105e-01 2.141032000000000046e+00 9.475479999999999459e-01 -8.277769999999999850e-01 -5.815200000000000230e-02 -5.546219999999999484e-01 6.162499999999999922e-02
1.403715276042143345e+09 8.793370000000000353e-01 2.141052999999999873e+00 9.475559999999999539e-01 -8.277940000000000298e-01 -5.818600000000000161e-02 -5.545900000000000274e-01 6.165199999999999847e-02
1.403715276047142982e+09 8.793339999999999490e-01 2.141058999999999823e+00 9.475609999999999866e-01 -8.278069999999999595e-01 -5.816199999999999842e-02 -5.545750000000000401e-01 6.164300000000000335e-02
1.403715276052143097e+09 8.793830000000000258e-01 2.141000000000000014e+00 9.475489999999999746e-01 -8.278069999999999595e-01 -5.811999999999999805e-02 -5.545860000000000234e-01 6.157599999999999879e-02
1.403715276057142973e+09 8.793919999999999515e-01 2.140988999999999809e+00 9.475400000000000489e-01 -8.278529999999999500e-01 -5.805799999999999850e-02 -5.545299999999999674e-01 6.152599999999999736e-02
1.403715276062143087e+09 8.794039999999999635e-01 2.140988000000000113e+00 9.475190000000000001e-01 -8.279170000000000140e-01 -5.801300000000000207e-02 -5.544390000000000152e-01 6.153000000000000136e-02
1.403715276067142963e+09 8.794159999999999755e-01 2.140992999999999924e+00 9.474939999999999474e-01 -8.279830000000000245e-01 -5.797700000000000076e-02 -5.543390000000000262e-01 6.157599999999999879e-02
1.403715276072143078e+09 8.794279999999999875e-01 2.141002999999999989e+00 9.474740000000000384e-01 -8.280319999999999903e-01 -5.797000000000000069e-02 -5.542610000000000037e-01 6.161699999999999816e-02
1.403715276077142954e+09 8.794389999999999707e-01 2.141014000000000195e+00 9.474580000000000224e-01 -8.280560000000000143e-01 -5.800400000000000000e-02 -5.542219999999999924e-01 6.162399999999999822e-02
1.403715276082143068e+09 8.794490000000000363e-01 2.141026000000000096e+00 9.474439999999999529e-01 -8.280819999999999848e-01 -5.802800000000000319e-02 -5.541800000000000059e-01 6.162000000000000116e-02
1.403715276087142944e+09 8.794579999999999620e-01 2.141035000000000021e+00 9.474339999999999984e-01 -8.280999999999999472e-01 -5.801900000000000113e-02 -5.541530000000000067e-01 6.162700000000000122e-02
1.403715276092143059e+09 8.794650000000000523e-01 2.141042000000000112e+00 9.474289999999999656e-01 -8.280830000000000135e-01 -5.801300000000000207e-02 -5.541810000000000347e-01 6.162600000000000022e-02
1.403715276097142935e+09 8.794680000000000275e-01 2.141054000000000013e+00 9.474209999999999576e-01 -8.280650000000000510e-01 -5.802399999999999919e-02 -5.542059999999999764e-01 6.162399999999999822e-02
1.403715276102143049e+09 8.795180000000000220e-01 2.141013000000000055e+00 9.473989999999999911e-01 -8.280790000000000095e-01 -5.807299999999999962e-02 -5.541810000000000347e-01 6.161300000000000110e-02
1.403715276107142925e+09 8.795239999999999725e-01 2.141014000000000195e+00 9.473850000000000326e-01 -8.280999999999999472e-01 -5.808100000000000068e-02 -5.541519999999999779e-01 6.158799999999999691e-02
1.403715276112143040e+09 8.795250000000000012e-01 2.141008999999999940e+00 9.473709999999999631e-01 -8.281079999999999552e-01 -5.805199999999999944e-02 -5.541460000000000274e-01 6.155599999999999961e-02
1.403715276117143154e+09 8.795230000000000548e-01 2.141004000000000129e+00 9.473570000000000046e-01 -8.281020000000000048e-01 -5.801599999999999813e-02 -5.541620000000000434e-01 6.151999999999999830e-02
1.403715276122143030e+09 8.795180000000000220e-01 2.141010000000000080e+00 9.473399999999999599e-01 -8.281190000000000495e-01 -5.800299999999999900e-02 -5.541390000000000482e-01 6.151999999999999830e-02
1.403715276127142906e+09 8.795089999999999852e-01 2.141023999999999816e+00 9.473209999999999686e-01 -8.281380000000000408e-01 -5.801800000000000013e-02 -5.541049999999999587e-01 6.155800000000000161e-02
1.403715276132143021e+09 8.794969999999999732e-01 2.141036000000000161e+00 9.473059999999999814e-01 -8.281349999999999545e-01 -5.802500000000000019e-02 -5.541040000000000409e-01 6.160800000000000304e-02
1.403715276137142897e+09 8.794830000000000148e-01 2.141042999999999807e+00 9.472939999999999694e-01 -8.281079999999999552e-01 -5.800799999999999707e-02 -5.541420000000000234e-01 6.163699999999999735e-02
1.403715276142143011e+09 8.794669999999999987e-01 2.141052000000000177e+00 9.472810000000000397e-01 -8.280870000000000175e-01 -5.799300000000000288e-02 -5.541740000000000554e-01 6.164599999999999941e-02
1.403715276147142887e+09 8.794520000000000115e-01 2.141065000000000218e+00 9.472650000000000237e-01 -8.280929999999999680e-01 -5.798400000000000082e-02 -5.541639999999999899e-01 6.166300000000000253e-02
1.403715276152143002e+09 8.794880000000000475e-01 2.141023999999999816e+00 9.472369999999999957e-01 -8.280840000000000423e-01 -5.797900000000000276e-02 -5.541740000000000554e-01 6.169399999999999884e-02
1.403715276157143116e+09 8.794809999999999572e-01 2.141021999999999981e+00 9.472239999999999549e-01 -8.280659999999999688e-01 -5.795299999999999757e-02 -5.542030000000000012e-01 6.170199999999999990e-02
1.403715276162142992e+09 8.794729999999999492e-01 2.141017000000000170e+00 9.472140000000000004e-01 -8.280389999999999695e-01 -5.793399999999999939e-02 -5.542479999999999629e-01 6.167700000000000266e-02
1.403715276167143106e+09 8.794659999999999700e-01 2.141013000000000055e+00 9.472019999999999884e-01 -8.280450000000000310e-01 -5.793700000000000239e-02 -5.542439999999999589e-01 6.162999999999999728e-02
1.403715276172143221e+09 8.794589999999999907e-01 2.141011999999999915e+00 9.471880000000000299e-01 -8.280650000000000510e-01 -5.795499999999999957e-02 -5.542169999999999597e-01 6.158700000000000285e-02
1.403715276177143097e+09 8.794509999999999827e-01 2.141014999999999890e+00 9.471760000000000179e-01 -8.280849999999999600e-01 -5.796599999999999669e-02 -5.541869999999999852e-01 6.157599999999999879e-02
1.403715276182142973e+09 8.794399999999999995e-01 2.141020999999999841e+00 9.471709999999999852e-01 -8.280830000000000135e-01 -5.798999999999999988e-02 -5.541869999999999852e-01 6.157499999999999779e-02
1.403715276187143087e+09 8.794279999999999875e-01 2.141030999999999906e+00 9.471699999999999564e-01 -8.280710000000000015e-01 -5.803599999999999731e-02 -5.542019999999999724e-01 6.156400000000000067e-02
1.403715276192142963e+09 8.794149999999999467e-01 2.141039999999999832e+00 9.471650000000000347e-01 -8.280849999999999600e-01 -5.808200000000000168e-02 -5.541789999999999772e-01 6.154199999999999948e-02
1.403715276197143078e+09 8.794020000000000170e-01 2.141049000000000202e+00 9.471580000000000554e-01 -8.281110000000000415e-01 -5.809899999999999787e-02 -5.541390000000000482e-01 6.153299999999999742e-02
1.403715276202142954e+09 8.794380000000000530e-01 2.141001999999999850e+00 9.471380000000000354e-01 -8.281199999999999672e-01 -5.810200000000000087e-02 -5.541230000000000322e-01 6.155299999999999661e-02
1.403715276207143068e+09 8.794340000000000490e-01 2.140997000000000039e+00 9.471359999999999779e-01 -8.281089999999999840e-01 -5.807199999999999862e-02 -5.541399999999999659e-01 6.158199999999999785e-02
1.403715276212142944e+09 8.794290000000000163e-01 2.140995000000000203e+00 9.471349999999999492e-01 -8.281030000000000335e-01 -5.803699999999999831e-02 -5.541490000000000027e-01 6.160299999999999804e-02
1.403715276217143059e+09 8.794239999999999835e-01 2.140995000000000203e+00 9.471300000000000274e-01 -8.281089999999999840e-01 -5.801599999999999813e-02 -5.541439999999999699e-01 6.159300000000000191e-02
1.403715276222142935e+09 8.794180000000000330e-01 2.140997000000000039e+00 9.471209999999999907e-01 -8.281279999999999752e-01 -5.799499999999999794e-02 -5.541179999999999994e-01 6.159200000000000091e-02
1.403715276227143049e+09 8.794119999999999715e-01 2.141001999999999850e+00 9.471129999999999827e-01 -8.281380000000000408e-01 -5.795100000000000251e-02 -5.541030000000000122e-01 6.163799999999999835e-02
1.403715276232142925e+09 8.794070000000000498e-01 2.141008999999999940e+00 9.471100000000000074e-01 -8.281260000000000288e-01 -5.791099999999999720e-02 -5.541199999999999459e-01 6.168499999999999678e-02
1.403715276237143040e+09 8.794020000000000170e-01 2.141017999999999866e+00 9.471079999999999499e-01 -8.281239999999999712e-01 -5.789799999999999808e-02 -5.541199999999999459e-01 6.171499999999999903e-02
1.403715276242142916e+09 8.793959999999999555e-01 2.141029000000000071e+00 9.471009999999999707e-01 -8.281260000000000288e-01 -5.791199999999999820e-02 -5.541150000000000242e-01 6.172699999999999715e-02
1.403715276247143030e+09 8.793879999999999475e-01 2.141039999999999832e+00 9.470910000000000162e-01 -8.281389999999999585e-01 -5.793899999999999745e-02 -5.540929999999999467e-01 6.172600000000000309e-02
1.403715276252142906e+09 8.794269999999999587e-01 2.140994000000000064e+00 9.470600000000000129e-01 -8.281380000000000408e-01 -5.796799999999999869e-02 -5.540890000000000537e-01 6.173900000000000221e-02
1.403715276257143021e+09 8.794290000000000163e-01 2.140985999999999834e+00 9.470539999999999514e-01 -8.281199999999999672e-01 -5.795600000000000057e-02 -5.541190000000000282e-01 6.173200000000000215e-02
1.403715276262142897e+09 8.794290000000000163e-01 2.140973999999999933e+00 9.470439999999999969e-01 -8.281209999999999960e-01 -5.794900000000000051e-02 -5.541230000000000322e-01 6.168400000000000272e-02
1.403715276267143011e+09 8.794279999999999875e-01 2.140962000000000032e+00 9.470279999999999809e-01 -8.281370000000000120e-01 -5.795499999999999957e-02 -5.541059999999999874e-01 6.162399999999999822e-02
1.403715276272142887e+09 8.794260000000000410e-01 2.140957000000000221e+00 9.470119999999999649e-01 -8.281530000000000280e-01 -5.797800000000000176e-02 -5.540840000000000209e-01 6.158700000000000285e-02
1.403715276277143002e+09 8.794229999999999547e-01 2.140959000000000056e+00 9.469999999999999529e-01 -8.281669999999999865e-01 -5.801300000000000207e-02 -5.540599999999999969e-01 6.157499999999999779e-02
1.403715276282143116e+09 8.794189999999999507e-01 2.140962000000000032e+00 9.469959999999999489e-01 -8.281439999999999912e-01 -5.802800000000000319e-02 -5.540920000000000289e-01 6.157900000000000179e-02
1.403715276287142992e+09 8.794159999999999755e-01 2.140966000000000147e+00 9.469910000000000272e-01 -8.281260000000000288e-01 -5.802600000000000119e-02 -5.541190000000000282e-01 6.157599999999999879e-02
1.403715276292143106e+09 8.794130000000000003e-01 2.140970999999999957e+00 9.469790000000000152e-01 -8.281450000000000200e-01 -5.801400000000000307e-02 -5.540939999999999754e-01 6.156600000000000267e-02
1.403715276297142982e+09 8.794089999999999963e-01 2.140981000000000023e+00 9.469649999999999457e-01 -8.281760000000000232e-01 -5.799599999999999894e-02 -5.540479999999999849e-01 6.158099999999999685e-02
1.403715276302142859e+09 8.794480000000000075e-01 2.140937999999999786e+00 9.469319999999999959e-01 -8.281910000000000105e-01 -5.799599999999999894e-02 -5.540199999999999569e-01 6.163799999999999835e-02
1.403715276307142973e+09 8.794490000000000363e-01 2.140937999999999786e+00 9.469260000000000455e-01 -8.281730000000000480e-01 -5.797800000000000176e-02 -5.540420000000000345e-01 6.168300000000000172e-02
1.403715276312143087e+09 8.794480000000000075e-01 2.140935999999999950e+00 9.469210000000000127e-01 -8.281640000000000112e-01 -5.794599999999999751e-02 -5.540580000000000505e-01 6.169899999999999690e-02
1.403715276317142963e+09 8.794469999999999787e-01 2.140931999999999835e+00 9.469140000000000335e-01 -8.281749999999999945e-01 -5.790200000000000208e-02 -5.540469999999999562e-01 6.169100000000000278e-02
1.403715276322143078e+09 8.794450000000000323e-01 2.140931000000000139e+00 9.469039999999999679e-01 -8.281960000000000433e-01 -5.786100000000000271e-02 -5.540209999999999857e-01 6.168300000000000172e-02
1.403715276327142954e+09 8.794410000000000283e-01 2.140934999999999810e+00 9.468929999999999847e-01 -8.282359999999999722e-01 -5.782400000000000040e-02 -5.539629999999999832e-01 6.170099999999999890e-02
1.403715276332143068e+09 8.794349999999999667e-01 2.140943000000000040e+00 9.468910000000000382e-01 -8.282340000000000257e-01 -5.780600000000000321e-02 -5.539619999999999544e-01 6.174700000000000327e-02
